2009-05-01 00:00:00,24925,0
2009-06-15 00:00:00,24925,31750
2009-09-15 00:00:00,30448,31750
2009-12-17 00:00:00,30448,28880
2010-01-20 00:00:00,29448,28880
2010-06-23 00:00:00,29448,36150
2010-10-27 00:00:00,28332,36150
2010-11-30 00:00:00,28332,30050
2011-02-03 00:00:00,31205,30050
2011-03-10 00:00:00,31205,32600
2011-05-10 00:00:00,28989,32600
2011-07-22 00:00:00,28989,28990
2011-09-16 00:00:00,24382,28990
2011-10-14 00:00:00,24382,25810
